"大分類カテゴリーコード","大分類カテゴリー","中分類カテゴリーコード","中分類カテゴリー","小分類カテゴリーコード","小分類カテゴリー"
"100000042","シューズ","200000225","ブーツ・ブーティー","300000751","ロング"
"100000042","シューズ","200000225","ブーツ・ブーティー","300000752","ショート・ノーマル"
"100000042","シューズ","200000225","ブーツ・ブーティー","300000753","ブーティー"
"100000042","シューズ","200000225","ブーツ・ブーティー","300000754","レインブーツ"
"100000042","シューズ","200000034","スニーカー・スリッポン","300000755","ハイカットスニーカー"
"100000042","シューズ","200000034","スニーカー・スリッポン","300000756","ローカットスニーカー"
"100000016","キッズファッション","200000129","雑貨・小物","300002526","キッズ用ヘアアクセサリー"
"100000011","キッチン・生活家電","200000098","健康家電","300002527","電子タバコ、アイコス"
"100000018","生活用品・雑貨","200000136","生活用品","300002528","消臭剤"
"100000018","生活用品・雑貨","200000137","バス用品","300002529","バスグッズ"
"100000018","生活用品・雑貨","200000137","バス用品","300002530","入浴剤"
"100000018","生活用品・雑貨","200000142","介護","300002531","介護食"
"100000018","生活用品・雑貨","200000142","介護","300002532","介護衣料"
"100000018","生活用品・雑貨","200000142","介護","300002533","ベッド関連用品"
"100000021","水･ソフトドリンク･茶","200000165","日本茶","300002535","烏龍茶・ほうじ茶・豆茶"
"100000021","水･ソフトドリンク･茶","200000170","ソフトドリンク","300002536","スポーツドリンク"
"100000039","eチケット・サービス","200000532","eチケット","300003026","eチケット"
"100000004","腕時計・ジュエリー","200000041","コサージュ・ブローチその他","300003030","ブローチ"
"100000009","車・バイク用品","200000082","カー用品","300003033","洗車・ケア用品"
"100000009","車・バイク用品","200000082","カー用品","300003034","ライト・ランプ"
"100000008","スポーツ","200000069","水泳・水着・マリンスポーツ","300003035","ラッシュガード"
"100000001","レディース服","200000533","水着・ラッシュガード","300003036","ワンピース水着"
"100000001","レディース服","200000533","水着・ラッシュガード","300003037","ラッシュガード"
"100000001","レディース服","200000542","パーカー・トレーナー","300003075","パーカー"
"100000053","タブレット・ ノートPC","200000593","タブレットPC","300003076","タブレットPC"
"100000010","パソコン・ゲーム","200000086","PCパーツ","300003077","SSD"
"100000003","バッグ・財布","200000046","財布・ポーチ","300003080","ポシェット"
"100000003","バッグ・財布","200000047","バッグ","300003081","ボディバッグ"
"100000003","バッグ・財布","200000047","バッグ","300003082","かごバッグ"
"100000004","腕時計・ジュエリー","200000038","ブレスレット・アンクレット","300003083","アンクレット"
"100000043","ファッション雑貨","200000050","ストール・マフラー","300003085","バンダナ"
"100000043","ファッション雑貨","200000050","ストール・マフラー","300003086","スヌード"
"100000043","ファッション雑貨","200000052","ヘアアクセサリー","300003087","ヘアクリップ"
"100000043","ファッション雑貨","200000546","ウィッグ・つけ毛","300003088","ハーフウィッグ"
"100000043","ファッション雑貨","200000546","ウィッグ・つけ毛","300003089","エクステンション・つけ毛"
"100000010","パソコン・ゲーム","200000089","記録メディア","300003101","ブルーレイメディア"
"100000010","パソコン・ゲーム","200000090","ネットワーク","300003102","ルーター"
"100000011","キッチン・生活家電","200000094","キッチン家電","300003104","ワインセラー"
"100000011","キッチン・生活家電","200000094","キッチン家電","300003105","フードプロセッサー"
"100000011","キッチン・生活家電","200000095","生活家電","300003106","FAX"
"100000011","キッチン・生活家電","200000096","季節家電","300003107","除湿器"
"100000011","キッチン・生活家電","200000370","ライト・照明","300003108","LED電球・LED蛍光灯"
"100000011","キッチン・生活家電","200000370","ライト・照明","300003109","ダウンライト"
"100000011","キッチン・生活家電","200000370","ライト・照明","300003110","スポットライト"
"100000011","キッチン・生活家電","200000370","ライト・照明","300003111","ブラケットライト"
"100000011","キッチン・生活家電","200000370","ライト・照明","300003112","キッチンライト"
"100000012","テレビ・カメラ・オーディオ","200000093","テレビ・レコーダー","300003113","テレビリモコン"
"100000012","テレビ・カメラ・オーディオ","200000222","カメラ周辺機器","300003114","雲台"
"100000048","おもちゃ・知育","200000548","ままごと","300003128","お医者さん"
"100000048","おもちゃ・知育","200000548","ままごと","300003129","大工さん"
"100000048","おもちゃ・知育","200000548","ままごと","300003130","その他ままごと"
"100000048","おもちゃ・知育","200000549","ミニカー・電車・飛行機","300003131","電車・汽車・レール"
"100000048","おもちゃ・知育","200000549","ミニカー・電車・飛行機","300003132","飛行機・ヘリコプター"
"100000048","おもちゃ・知育","200000549","ミニカー・電車・飛行機","300003133","トラック・ブルドーザー"
"100000048","おもちゃ・知育","200000550","ロボット・変身グッズ","300003134","ロボット"
"100000048","おもちゃ・知育","200000550","ロボット・変身グッズ","300003135","変身グッズ"
"100000048","おもちゃ・知育","200000551","水あそび用品","300003136","プール"
"100000048","おもちゃ・知育","200000551","水あそび用品","300003137","浮輪"
"100000048","おもちゃ・知育","200000551","水あそび用品","300003138","水鉄砲"
"100000048","おもちゃ・知育","200000551","水あそび用品","300003139","シャボン玉"
"100000003","バッグ・財布","200000047","バッグ","300002511","ヒップ・ウエストバッグ"
"100000004","腕時計・ジュエリー","200000037","ネックレス","300002512","ペンダント"
"100000001","レディース服","200000004","Tシャツ・カットソー","300002192","フード付き"
"100000001","レディース服","200000002","ワンピース","300002193","ミニ・ひざ丈/長袖"
"100000001","レディース服","200000002","ワンピース","300002194","ニットワンピ"
"100000001","レディース服","200000002","ワンピース","300002195","その他ワンピース"
"100000001","レディース服","200000007","ニット","300002196","ボレロ"
"100000001","レディース服","200000007","ニット","300002197","Vネック"
"100000001","レディース服","200000012","アウター・ジャケット・コート","300000041","ジャンパー・ブルゾン"
"100000001","レディース服","200000012","アウター・ジャケット・コート","300000042","その他アウター"
"100000001","レディース服","200000009","パンツ・レギンス","300000047","レギンス"
